id_calon,ringkasan
1402-00-0000-0201,"DOKTORAL (S3) SOSIOLOGI DAN ANTOPOLOGI UNIVERSITAS MALAYA, KUALA LUMPUR, MALAYSIA (2010)"
1402-00-0000-0202,"SD: SD Pulau Kijang, Pulau Kijang ( 1969.1975)"
1402-00-0000-0202,"SMP: SMP Pulau Kijang, Pulau Kjang ( 1975-1979)"
1402-00-0000-0202,SMA: SMA Seri Rama YLPI. Pulau Kijang ( 1979-1982)
1402-00-0000-0202,SI:
1402-00-0000-0203,"SDN 05, MMPAR RIAU LULUS TAHUN 1992 SMP N 12 PEKANBARU. RIAU LULUS TAHUN 1995"
1402-00-0000-0203,SMA JOSHUA SCHOOL JAKARTA LULUS TAHUN 1999
1402-00-0000-0203,S1 Universitas Nasional Jakarta lulus tahun 2006
1402-00-0000-0203,S2 Universitas Nasional Jakarta lulus tahun 2012
1402-00-0000-0204,SD th 82 SMP th 86 SMA Th 89
1402-00-0000-0204,SI th 1996
1402-00-0000-0301,SDN SDN 06 Bagan Siapi-api 1980 Riau
1402-00-0000-0301,"SLTP KMI Pondok Pesantren Modern Gontor 1983 Ponorogo, Jawa Timur"
1402-00-0000-0301,"SLTA KMI Pondok Pesantren Modern Gontor 1986 Ponorogo, Jawa Timur"
1402-00-0000-0301,"SI Al-Azhar University, Kairo-Mesir 1994 Kairo, Mesir"
1402-00-0000-0302,SDN 012 Grogol Utara Jakarta Selatan Tamat 1982
1402-00-0000-0302,MTsN 12 Rawa Belong Kebon Jeruk Jak-Bar Tamat 1985
1402-00-0000-0302,MAN 3 Pondok Pinang Tamat 1989
1402-00-0000-0302,IAIN Syarif Hidayatullah Tamat 1994
1402-00-0000-0303,TK Diponegoro Panusupan Cilongok Banyumas
1402-00-0000-0303,SD IV Panusupan Cilongok Banyumas 1983
1402-00-0000-0303,SMPN 4 Purwokerto Banayumas
1402-00-0000-0303,SMA N1 Purwokerto Banayumas
1402-00-0000-0304,SD Cempaka Wangi Jakarta (1987)
1402-00-0000-0304,SMP N 216 Jakarta (1990)
1402-00-0000-0304,SMA N 68 Jakarta (1993)
1402-00-0000-0304,Fakultas Kedokteran Gigi Universitas Indonesia 2002
1402-00-0000-0305,SDN Karang Pakis Kediri Tahun 1981
1402-00-0000-0305,MTsN Kertosono Nganjuk Tahun 1984
1402-00-0000-0305,PGAN Jombang Tahun 1987
1402-00-0000-0401,FAKULTAS HUKUM UNIVERSITAS INDONESIA Di Jakarta-tahun 1983
1402-00-0000-0401,SMA ADIDARMA di Banda Aceh-tahun 1972
1402-00-0000-0401,SMP PERSIT KCK di Banda Aceh-tahun 1969
1402-00-0000-0401,SR Negri XI di Pematang Siantar-tahun 1965
1402-00-0000-0402,SD/Perg. Kristen Kalam Kudus/P. Siantar/Sumut/1983
1402-00-0000-0402,SMP Negeri 4/P. Siantar/Sumut/1986
1402-00-0000-0402,SMA Negeri 4/Pematang Siantar/Sumut/1989
1402-00-0000-0402,Sarjana Pertanian/S1/Univ. Simalungun/P. Siantar/1996
1402-00-0000-0402,Master of Arts/S2/Kingston University/London/United Kingdom/2006
1402-00-0000-0403,SD YKPP tahun 1992-1998
1402-00-0000-0403,SMP Pesantren Babbussalam tahun 1998-2001
1402-00-0000-0403,SMA Negeri Pasir Penyu tahun 2001-2005
1402-00-0000-0403,Universitas Gadjahmada tahun 2005-2010
1402-00-0000-0404,"LULUS SD TAHUN, 1980"
1402-00-0000-0404,"LULUS SMP TAHUN, 1983"
1402-00-0000-0404,"LULUS SMA TAHUN, 1986"
1402-00-0000-0404,"LULUS SI-TEKNIK TAHUN, 1994"
1402-00-0000-0405,SDN 01 Jakarta
1402-00-0000-0405,SLTP 98 Jakarta
1402-00-0000-0405,SMKM 57 Jakarta
1402-00-0000-0405,STIKOM Interstvdi Jakarta
1402-00-0000-0501,"1971-1977, SD, SDN 2 PULAU KIJANG_INHIL, RIAU"
1402-00-0000-0501,"1978-1981, SLTP, MADRASAH IBTIDAYAH DDI, PULAU KIJANG"
1402-00-0000-0501,"1981-1984, SLTA, SMAN 15, JAKARTA"
1402-00-0000-0501,"1985-1989, SI, FAK.TEKHINIK & PERSENCANAAN UNIV.TRI SAKTI, JAKARTA"
1402-00-0000-0502,"1993-1996, SLTA, SMA RUMBAI, RIAU"
1402-00-0000-0502,"2003-2005, S2, UNIVERSITAS BINA NUSANTARA MAGISTER MANAJEMEN, JAKARTA"
1402-00-0000-0503,"1971-1977, SDN.IGAL-KEC.MANDAH KAB.INHIL RIAU. RIAU"
1402-00-0000-0503,"1977-1981, SMPN2 TEMBILAHAN KAB.INHIL RIAU,"
1402-00-0000-0503,"1981-1984, SMAN2 TEMBILAHAN KAB.INHIL, RIAU"
1402-00-0000-0503,"1984 -1990, FAK.HUKUM UNIVERSITAS.BUNG SUMATERA BARAT HATTA, PADANG SUMATERA BARAT"
1402-00-0000-0504,"1990-1993, SLTA, SMAN 7, PEKANBARU"
1402-00-0000-0504,"2006-2009, S3, UNIV. BRAWIJAYA, MALANG"
1402-00-0000-0505,"1996-1999, SLTA, SMUN 1 KUANTAN MUDIK, RIAU"
1402-00-0000-0505,"1999-2008, S1, UNIV. MUHAMMADIYAH MALANG, MALANG"
1402-00-0000-0601,SD Negeri33 Pekanbaru Tamat Tahun 1976
1402-00-0000-0601,SMP Negeri 3 TanjungPinang Tamat Tahun 1980
1402-00-0000-0601,SMPP Negeri 49 Pekanbaru Tamat Tahun 1983
1402-00-0000-0601,Universitas Lancang Kuning Tamat Tahun 1992 S-1 Fakultas Ekonomi
1402-00-0000-0602,"SDN 004 Kota Tembilahan, Lulus Tahun 1992"
1402-00-0000-0602,"SMPN 004 Kota Tembilahan, Lulus Tahun 1995"
1402-00-0000-0602,"SPM JAYA Jakarta, Lulus Tahun 1998"
1402-00-0000-0602,"Universitas Jayabaya S1 (Strata Satu), Lulus Tahun 2003"
1402-00-0000-0602,"Universitas Indonesia S1 (Strata 1), Lulus Tahun 2011"
1402-00-0000-0602,"Universitas Jayabaya S2 (Strata Dua), Lulus Tahun 2012"
1402-00-0000-0603,S3 di Universitas Negeri Jakarta (UNJ)- sedang menyelesaikan Disertasi
1402-00-0000-0603,"S2 di Institut Agama Islam Negeri Syarif Qasim (IAINSUSQA) Pekanbaru, Riau, Tahun 1998-2001"
1402-00-0000-0603,"S1 di Institut Agama Islam Negeri Syarif Qasim (IAINSUSQA) Pekanbaru, Riau, Tahun 1991-1996"
1402-00-0000-0603,"Madratsah Aliyah Negeri Pekanbaru,Tahun 1988-1991"
1402-00-0000-0603,"Madratsah Tsanawiyah Negeri Pekanbaru, Riau, Tahun 1985-1988"
1402-00-0000-0603,"SD Negeri 0014 Sail Pekanbaru, Riau, Tahun 1979-1985"
1402-00-0000-0604,SD TAMAT BERIJAZAH
1402-00-0000-0604,SMP TAMAT BERIJAZAH
1402-00-0000-0604,SMA TAMAT BERIJAZAH
1402-00-0000-0604,ASMiTAMAT BERIJAZAH
1402-00-0000-0605,SD Negeri Petapahan-Kampar 1977- 1983
1402-00-0000-0605,"SMP Negeri Simpang Tiga- Riau, 1983-1985"
1402-00-0000-0605,"SMA Negeri Bangkinang - Riau, 1985-1988"
1402-00-0000-0605,"Universitas Bung Hatta Padang- Sumatera Barat, 1988-1993"
1402-00-0000-0605,Universitas Islam Riau-Riau 1998-2002
1402-00-0000-0605,Sekolah Tinggi Hukum Indonesia (STHI) Jakarta 2002-2003
1402-00-0000-0605,Pasca Sarjana (S2) Universitas Riau- Riau 2007-2009 Pasca Sarjana Program Doktoral (S3) Univercitas Padjajaran Bandung 2009-sekarang
1402-00-0000-0701,"SD Siantar, Tahun 1985"
1402-00-0000-0701,"SMP Swasta GUPPI Simalungun, Tahun 1991"
1402-00-0000-0701,"SMA PKBM Permnas Medan, Tahun 2007"
1402-00-0000-0701,Sedang kuliah S1 Hukum Lingkungan Universitas Tamajagakarsa Jakarta
1402-00-0000-0702,MINAluePadee. tamattahun 1980
1402-00-0000-0702,"MTsN-IMeulaboh, tamat tahun 1983"
1402-00-0000-0702,"MAN-IBandaAceh,tamat tatrun 1986"
1402-00-0000-0702,"Fahltas Teknilq Jur. Mesin, Univ. Syiatr Kuala, 1993"
1402-00-0000-0703,SDN 005 DURI
1402-00-0000-0703,SMPN I DURI
1402-00-0000-0703,SMAN 1 DURI
1402-00-0000-0703,UNTVERSITAS RLAU (UNRI)
1402-00-0000-0703,INSTITUT TEKNOLOGI BANDUNG (ITB)
1402-00-0000-0704,Tamat SDN Tanjung Sum Pada Tahun 1977
1402-00-0000-0704,Tamat SMPN Teluk Dalam pada Tahun 1981
1402-00-0000-0704,Tamat SMPP 49 Pekanbaru Tahun 1984
1402-00-0000-0704,Tamat Sarjana (S1) Jurusan Matematika FMIPA Universitas Riau Tahun 1993
1402-00-0000-0705,SR 10 PEKANBARW LULUS TAHUN 1960
1402-00-0000-0801,"Strata II, Magister Profesional-IPB,, -2003"
1402-00-0000-0801,"Apoteker FIPIA USU, di Medan, Medan, -1983"
1402-00-0000-0801,"Strata I, FIPIA USU di Medan, Medan, -1982"
1402-00-0000-0801,"SMA Negeri di Bangkinang, Kampar, -1972"
1402-00-0000-0801,"SMP Negeri di Bangkinang, Kampar, -1969"
1402-00-0000-0801,"SD Negeri I di Bangkinang, Kampar, -1966"
1402-00-0000-0802,"Master of Business Administration University Santo Tomas, Manila, Philippines, 1992"
1402-00-0000-0802,"Fakultas Ekonomi Unilak Pekanbaru, Pekanbaru, 1985-1992"
1402-00-0000-0802,"SMA Negeri 1 Pekanbaru, Pekanbaru, 1981-1984"
1402-00-0000-0802,"SMP Negeri 2 Bangkinang, Bangkinang, 1977-1981"
1402-00-0000-0802,"SD Teladan Bangkinang, Bangkinang, 1971-1977"
1402-00-0000-0803,"FSKK, Pusat Kajian Media dan Komunikasi,, 2003-2007"
1402-00-0000-0803,"FSKK, Pusat Kajian Media dan Komunikasi Universiti Kebangsaan Malaysia,, 2001-2003"
1402-00-0000-0803,"Jurusan Hubungan Internasional (HI) FISIP UNIRI,, 1990-1995"
1402-00-0000-0803,"SMA 06 (SMPP) Pekanbaru,, 1987-1990"
1402-00-0000-0803,"SMP 09 Simpang Tiga Pekanbaru,, 1985-1987"
1402-00-0000-0803,"SD 002 Jadirejo - PKU,, 1979-1985"
1402-00-0000-0804,"Universitas Sumatera Utara Fakultas Teknik Jurusan Teknik Kimia, Medan, 1988-1995"
1402-00-0000-0804,"SMA Negeri 2 Pekanbaru, Pekanbaru, 1985-1988"
1402-00-0000-0804,"SMP Negeri 3 Pekanbaru, Pekanbaru, 1982-1985"
1402-00-0000-0804,"SD Negeri 34 Pekanbaru, Pekanbaru, 1976-1982"
1402-00-0000-0805,"Universitas Bung Hatta Fak. Hukum, Padang, -1991"
1402-00-0000-0805,"SMA Taman Siswa, Padang, -1985"
1402-00-0000-0805,"SMPN 2, Solok, -1982"
1402-00-0000-0805,"SDN Bukit Sileh, Solok, -1979"
1402-00-0000-0901,(S2) STIE Bisnis Indonesia Jakarta Tamat Thn 2008
1402-00-0000-0901,"(S1) Fakultas Hukum, Universitas Borobudur Jakarta Tamat Thn 1992"
1402-00-0000-0901,"(S1) Fakultas Ekonomi UISU Medan, Thn, 1990 -1982 Tingkat III"
1402-00-0000-0901,"Akademi Pelayaran Niaga di Medan, Thn 1970-1972 Tingkat III"
1402-00-0000-0901,"SekoIah Menengah Atas Negeri (SMAN) di Bangkinang, lulus Thn 1969"
1402-00-0000-0901,"Sekolah Menengah pertama Negeri (SMPN 04) di pekanbaru, Lulus Thn 1966"
1402-00-0000-0901,"Sekolah Dasar Negeri (SDN 08) di pekanbaru, Lulus Thn 1963"
1402-00-0000-0902,"Madrasah Diniyah A. Ribathu Sail, tahun 1989"
1402-00-0000-0902,"SD Negeri No. 053 Beringin Jaya Kec. Kuantan Tengah, INHU,"
1402-00-0000-0902,"SMP Negeri 1 Sumberpucung Kec. Sumberpucung Kab. Malang, tahun 1992"
1402-00-0000-0902,"SMT Penerbangan ""Angkasa"" Kcc, Singosari Kab. Malang, tahun 1995"
1402-00-0000-0902,"Universitas lslam ""45"" Bekasi, tahun 2011"
1402-00-0000-0903,SDN 1 Benteng INHIL
1402-00-0000-0903,Madrasah Benteng INHIL
1402-00-0000-0903,SMP N 1 Pulau kijang INHIL
1402-00-0000-0903,SMP N I Pekanbaru
1402-00-0000-0903,SMA N 2 Pekanbaru
1402-00-0000-0903,S1 Hukum Pidana UNILAK
1402-00-0000-0903,S2 Hukum Bisnis Ull Yogyakarta
1402-00-0000-0903,S2 Kriminologi UKM Malaysia (tidak tuntas)
1402-00-0000-0903,S3 sedang berjalan di UTEM Malaysia
1402-00-0000-0903,53 sedang berjalan di Trisakti Jakarta
1402-00-0000-0904,"SMAN 10 PEKANBARU, S1 HUKUM UNIVERSITAS ISLAM RIAU"
1402-00-0000-0904,Lagi nyusun pada program Pascasarjana Hukum UIR
1402-00-0000-0905,SDN NOSA INDAH - BEKASI SFLATAN TH 1987
1402-00-0000-0905,SMPN 252 - JAKARTA TIMUR TH 1990
1402-00-0000-0905,SMAN 103 - JAKARTA TIMUR TH 1993
1402-00-0000-0905,STRATA 1 . UNIVERSITAS PANCASILA TH 2000
1402-00-0000-1001,TERLAMPIR
1402-00-0000-1002,"S-2 Master of Management, STIE BI Jakarta Lulusan Tahun 2007"
1402-00-0000-1002,"S-1 Hukum, STHI Jakarta Lulusan Tahun 1998"
1402-00-0000-1002,SLTA Di Riau Lulusan Tahun 1985
1402-00-0000-1002,SLTP Di Riau Lulusan Tahun 1982
1402-00-0000-1002,SD Di Riau Lulusan Tahun 1979
1402-00-0000-1003,"(1986) Lulus SDN 03 Pagi, Pesanggrahan, Jakarta Selatan"
1402-00-0000-1003,"(1992) Lulus SMEAN 32, Cipinang, Jakarta Timur,"
1402-00-0000-1003,"(1989) Lulus SMPN 135, Duren Sawit, Jakarta Timur,"
1402-00-0000-1003,"(1993) Lulus Extension Secretary St. Mrary, Pakubuwono, Jakarta Selatan."
1402-00-0000-1004,"1978 - SD FODO NIAS, SUMUT"
1402-00-0000-1004,"1981-SMP NEGERI 1 INIAS, SUMUT"
1402-00-0000-1004,"1984 SMA NEGERI 1 SIBOLGA, SUMUT"
1402-00-0000-1004,"2006- S1 UNIV BATAM, KEPRI"
1402-00-0000-1004,2011 - S2 UNIV. ISLAM RIAU( UIR)
1402-00-0000-1005,SMA NEGERI 3 JAKARTA
1402-00-0000-1401,"S D . SLTP SLTP, PERGURUAN TIOOI"
1402-00-0000-1401,S2
1402-00-0000-1402,"SD Negeri, Pangkalanbaru/Siakhulu, 1965"
1402-00-0000-1402,"SMP Negeri 2, Pekanbaru, 1968"
1402-00-0000-1402,"STM Negeri, Padang, l971"
1402-00-0000-1402,"Akademi Teknologi Negeri, Teknik Sipil, Yogyakarta, 1975"
1402-00-0000-1402,"lTS, Teknik Sipil, Surabaya, 1985"
1402-00-0000-1402,"ITB, S2- Studi Pembangunan, Bandung, 2002"
1402-00-0000-1402,"UM, S3 - Ekonomi, Kuala Lumpur - BelumSelesai"
1402-00-0000-1403,S-1 EKONOMI UNIV. BOROBUDUR
1402-00-0000-1403,SMAN 93 CIJANTUNG JAKARTA TIMUR
1402-00-0000-1404,"S D. SMP, SMA, S-1, S-2 AKABKY"
1402-00-0000-1405,SD s/d SMP DT MALAYSIN 1993s/d1999
1402-00-0000-1405,"SMA TAMAT THN 2000 JAKARTA, SMU 49 JAC-SEL SARJANA SOSIAL THN 2006 JAKARTA, UI"
1402-00-0000-1501,SD SOMBANG SIN
1402-00-0000-1501,SMP SOMBANGSIH
1402-00-0000-1501,SMA SOMBANGSIH
1402-00-0000-1502,SD SANTA MAKIA 69 - 75
1402-00-0000-1502,SMA 6C . 76 - 79 .
1402-00-0000-1502,MONTECEY INSNTUTE OF
1402-00-0000-1502,UNIVERSITAS ISLAM RAV.
1402-00-0000-1503,SD Negeri WIDJAJA-Gentens-Banyowansi
1402-00-0000-1503,SMP Negeri-Gentens-Banyowansi
1402-00-0000-1503,SMA Negeri-Sember
1402-00-0000-1503,S1-Fdk PSIKOLOBI-U5M YOGYAKARTA
1402-00-0000-1504,SD N. 002 PENGAI MAV
1402-00-0000-1504,SMP N. 003 JAKARTA SOMAN
1402-00-0000-1504,SMU LAB SCHOOL NAWAMAGUN
1402-00-0000-1504,UNLV. MPU TANMAR NMUN
1402-00-0000-1505,SD NEGRI PEMATANG SIANTAR THN 1971
1402-00-0000-1505,SMP NEGRI II PEMATANG SINATOR THN 19
1402-00-0000-1505,SMP NEGRI II PEMATANG SINATOR Hn
1402-00-0000-1505,AKPER PALEMBANG. Thn 1981
1402-00-0000-1505,SARJANA KESEHATAN MASYARAKAT 2001
1501-00-0000-0101,SD Xaverius Jambi (Lulus Tahun l98l) Alamat: The Hok Kota Jambi.
1501-00-0000-0101,SMP Xaverius Jambi (Lulus Tahun 1984) Alamat: The Hok Kota Jambi
1501-00-0000-0101,SMA 1 Jambi (Lulus Tahun 1987) Alamat: JI Urip Sumoharjo Jambi
1501-00-0000-0101,SI UNBARI Jambi (Lulus Tahun 2003) Alamat: JI Slamet Riyadi Broni Jambi
1501-00-0000-0101,Hukum Kedperdataan.
1501-00-0000-0101,S2 UNIJA Jambi (Lulus Tahun 2007) Alamat: Telanaipura Jambi
1501-00-0000-0102,"1979-1984, SD, SDN SELUR 02, PONOROGO"
1501-00-0000-0102,"1984-1987, SLTP, SLTP 01 JETIS, PONOROGO"
1501-00-0000-0102,"1987-1990, SLTA, SMA MUHAMMADIYAH 01, MALANG"
1501-00-0000-0102,"2001-2003, S2 UNIVERSITAS MERDEKA MALANG, MALANG"
1501-00-0000-0103,"1980-1986, SD, SD NEGERI, PAMENANG"
1501-00-0000-0103,"1986-1989, SLTP, SMP NEGERI, PAMENANG"
1501-00-0000-0103,"1989-1992, SLTA, SMA NEGERI, MERANGIN"
1501-00-0000-0104,SDN SR Palembang Lulus Tahun 1953
1501-00-0000-0104,SMPN Palembang Lulus Tahun 1962
1501-00-0000-0104,SMAN alembang Lulus Tahun 1965
1501-00-0000-0104,S.2 Fak. Ekon. Unsri Plbg Lulus Tahun 1987
1501-00-0000-0104,S.2 Fak. Ekon. Unja Jambi Lulus Tahun 2010
1501-00-0000-0105,"1963-1969, SD, NEGERI 3l, JAMBI"
1501-00-0000-0105,"1969-1971, SLTP, NEGERI V, JAMBI"
1501-00-0000-0105,"1971-1974, SLTA, NEGERI 1, JAMBI"
1501-00-0000-0106,Sarjana Kesehatan Masyarakat ( Lulus Tahun 2004 ) Alamat: Universitas Muhammadiyah Jakarta
1501-00-0000-0106,Sekolah Perawat Kesehatan (SPK) ( L ulus Tahun l998 ) Alamat: SPK Ranah Minang Padang Sumbar
1501-00-0000-0106,"SMP Negeri 17 Kota Jambi ( Lulus Tahun 1994 ) Alamat: SMP Negeri 17 Kota Jambi, Jambi"
1501-00-0000-0106,SD Negeri 45/III Pasar Tamiai ( Lulus Tahun l99l ) Alamat: SD Negeri 45/III Pasar Tamiai. Kerinci- Jambi
1501-00-0000-0107,"SD. Xaverius Lulus Tahun 1974, Alamat Jambi"
1501-00-0000-0107,"SMP Xaverius Lulus Tahun 1977, Alamat Jambi"
1501-00-0000-0107,"SMA Xaverius Lulus Tahun 1980, Alamat Jambi"
1501-00-0000-0107,"Institut Teknologi Bandung (ITB) Tahun Lulus 1985, Alamat Jl. Ganesha No. 10 Bandung"
1501-00-0000-0201,"0-2002, UNAD, JAMBI"
1501-00-0000-0201,"0-1979, SDN 41 JAMBI, JAMBI"
1501-00-0000-0201,"1979-1982, SMPN 7 JAMBI, JAMBI"
1501-00-0000-0201,"0-1985, SMA PURNAMA, JAMBI"
1501-00-0000-0201,"0-1990, AKPER JAMBI, JAMBI"
1501-00-0000-0202,"1983-1986, SMA UTAMA 3, JAMBI"
1501-00-0000-0202,"1979-1983, SMP NEGERI 2, JAMBI"
1501-00-0000-0202,"1973-1979, SD NEGERI 12, JAMBI"
1501-00-0000-0203,"SDN Aweh 1, Banten (Lulus Tahun 1998)"
1501-00-0000-0203,MTs Al-lhsan Pandeglang (Lulus Tahun 2002)
1501-00-0000-0203,MA Al-Ihsan Pandeglang (Lulus Tahun 2005)
1501-00-0000-0203,STAI LATANSA MASHIRO RANGKASBITUNG (Lulus TH 2010)
1501-00-0000-0204,"1963-1969,SD NES III, JAMBI"
1501-00-0000-0204,"1976-1986, AKNES DEPKES, JAMBI"
1501-00-0000-0204,"1969-1972, SMP N III, JAMBI"
1501-00-0000-0204,"1972-1976, SLTA SEKOLAH PERAWAT, JAMBAI"
1501-00-0000-0206,"MI Darul Ulum Sukorejo, Jawa Timor (Lulus Th. 2004)"
1501-00-0000-0206,SMP AI-Ihsan Bekasi (Lulus Th. 2007)
1501-00-0000-0206,"MA Tarbiyatut Tholabah, Jawa Timur (Lulus Th 2010)"
1501-00-0000-0206,UIN Syarif Hidayatullah Jakarta (2010-Sekarang)
1501-00-0000-0301,"Fakultas Tekhnik UI, Depok, 1984"
1501-00-0000-0301,"SMA PGII, Bandung, 1976"
1501-00-0000-0301,"SMP PGII, Bandung, 1973"
1501-00-0000-0301,"SD Jatihandap, Bandung, 1970"
1501-00-0000-0302,SDN Proyonanggon Batang 1984
1501-00-0000-0302,SMPN 3 Batang 1987
1501-00-0000-0302,SMAN Batang 1990
1501-00-0000-0302,SI Insitut Pertanian Bogor 1996
1501-00-0000-0303,"SD N Muaro Siau, 1967"
1501-00-0000-0303,"SMP N Bangko, 1970"
1501-00-0000-0303,"KPG Bangko, 1974"
1501-00-0000-0303,"STKIP Bangko, 1992"
1501-00-0000-0303,DIKLAT SPAMA
1501-00-0000-0304,"SD N 2 Sungai Penuh, 1965"
1501-00-0000-0304,"SMP N 1 Sungai Penuh, 1968"
1501-00-0000-0304,"SMEA N Sungai Penuh, 1971"
1501-00-0000-0304,"D3 AAN Negeri Medan, 1975"
1501-00-0000-0304,"S1 STIE Sakti Alam Kerinci, 2002"
1501-00-0000-0305,MI Al-Wathoniyah Klender 1988
1501-00-0000-0305,SMP 1 Jakarta 1991
1501-00-0000-0305,Madrasah Aliyah AI Barkah Bekasi 1994
1501-00-0000-0305,SI Universitas AI Azhar Cairo Mesir 2007
1501-00-0000-0401,SD Al Azhar Jakarta 1984-1990
1501-00-0000-0401,SMP Al Azahr Jakarta 1990 - 1993
1501-00-0000-0401,SMAN 8 Jakarta 1993 -1996
1501-00-0000-0401,Bachelor Degree University of Queensland 1997 - 2001
1501-00-0000-0401,Master Degree University of Queensland Australia 2001 - 2003
1501-00-0000-0402,"SD 12 Jambi, tahun 1963 tamat"
1501-00-0000-0402,"STN Jambi, tahun 1966 tamat"
1501-00-0000-0402,"STM Jambi, tahun 1969 tamat"
1501-00-0000-0402,"S1: STIE (Jurusan Ekonomi Management) Jambi, tahun 2004"
1501-00-0000-0403,"SMU, tahun 1998 tamat"
1501-00-0000-0403,"S1: STIE (Jurusan Ekonomi Management) Jambi, tahun 2001"
1501-00-0000-0403,"Universitas Terbuka, tahun 2002 tamat"
1501-00-0000-0405,SDN 76 THN 1984
1501-00-0000-0405,SMPN 6 THN 1987
1501-00-0000-0405,SMA BETHESDA SEMARANG THN 1991
1501-00-0000-0405,STRATA 1 FAK. HUKUM UNIV. TARUMANEGARA
1501-00-0000-0406,SD. No. 8/V Merlung Tahun 1971
1501-00-0000-0406,SMP I Jambi Tahun 1974
1501-00-0000-0406,SMAN II Jambi Tahun 1979
1501-00-0000-0406,Sarjana (S1) Universitas Jambi Tahun 1986
1501-00-0000-0406,Pasca Sarjana (S2) Institut Pertanian Bogor Tahun 1993
1501-00-0000-0406,Doktor (S3) Universitas Padjaran Tahun 2004
1501-00-0000-0501,"1981-1987, SD, SD XAVERIUS II, JAMBI"
1501-00-0000-0501,"1987-1990, SLTP, SMP XAVERIUS II JAMBI"
1501-00-0000-0501,"1990-1993, SLTA, SMA XAVERIUS II JAMBI"
1501-00-0000-0501,"1993-1999, S1, UNIVERSITAS TRISAKTI, JAKARTA"
1501-00-0000-0502,"1997-1999, SLTA, SMAN 47 JAKARTA, JAKARTA"
1501-00-0000-0502,"1999-2000, SLTA, SLTA LATROBE,MELBOURNE AUSTRALIA, MELBOURNE"
1501-00-0000-0502,"2002-2006, S1, UNIVERSITY OF QUEENSLAND, BRISBANE AUSTRALIA"
1501-00-0000-0502,"2002-2007, S1, FAK.PSIKOLOGI UNIV.INDONESIA, DEPOK"
1501-00-0000-0502,"2009-2011, S2, PASCASARJANA UNIV.INDONESIA, DEPOK"
1501-00-0000-0503,"1987-1993,SD, SD ADYAKSA 1, JAMBI"
1501-00-0000-0503,"1993-1996, SLTP, SMP NEGERI 7, JAMBI"
1501-00-0000-0503,"1996-1999, SLTA, SMA NEGERI 1, JAMBI"
1501-00-0000-0503,"1999-2004, S1, UNIVERSITAS TRISAKTI, JAKARTA"
1501-00-0000-0504,"1970-1976, SD, SEKOLAH DASAR NO.56/VI, MANDIANGIN"
1501-00-0000-0504,"1978-1980, SLTP, SMP NEGERI V, JAMBI"
1501-00-0000-0504,"1980-1983, SLTA, SMA NEGERI 4, JAMBI"
1501-00-0000-0504,"1986-1990, S1 UNIVERSITAS JAMBI, JAMBI"
1501-00-0000-0504,"2006-2008, S2 UNIVERSITAS JAMBI, JAMBI"
1501-00-0000-0504,"2010-2012, S3, UNIVERSITAS SATYAGAMA, JAKARTA"
1501-00-0000-0505,"1970-1973, SLTA, SMA XXV, JAKARTA"
1501-00-0000-0505,"1973-1988, S1, UNIVERSITAS TRISAKTI, JAKARTA"
1501-00-0000-0505,"1998-2001, S2, FISIP UI, JAKARTA"
1501-00-0000-0506,"1983-1989, SD, SDN MANUKAN WETAN II/555, SURABAYA"
1501-00-0000-0506,"1989-1992, SLTP, SMP TRIKARYA, SURABAYA"
1501-00-0000-0506,"1992-1995, SLTA, SMU BUDI UTOMO, JOMBANG"
1501-00-0000-0506,"2006-2009, DIPLOMA, AKUTANSI MANGEMENT PEMBANGUNAN, JAMBI"
1501-00-0000-0506,"2008-2011, DIPLOMA, KEBIDANAN MUARA BUNGO, JAMBI"
1501-00-0000-0507,"1958-1964,SD, SD TELUK PANDAK, MUARA BUNGO"
1501-00-0000-0507,"1964-1968, SLTP, MTS NURUL IMAN, JAMBI"
1501-00-0000-0507,"1968-1971, SLTA, MA.A.I, JAMBI"
1501-00-0000-0507,"1980-1984, SI, IAIN STS, JAMBI"
1501-00-0000-0601,SD Negeri di sabajior Madina (Sumut) Thn. 1981.
1501-00-0000-0601,SMP Negeri di kayulaut Madina (Sumut) Thn. 1984.
1501-00-0000-0601,SMA Negeri di Tonobato Madina (Sumut) Thn. 1984.
1501-00-0000-0601,S1 Universitas Islam Sumatera Utara Tahun 1992.
1501-00-0000-0601,S2 Universitas Jambi (UNJA) Tahun 2007.
1501-00-0000-0602,SD
1501-00-0000-0602,SMP
1501-00-0000-0602,SMA
1501-00-0000-0602,UNJA
1501-00-0000-0602,IPB
1501-00-0000-0603,"SDN No. 08/II Rantua Duku, 1971"
1501-00-0000-0603,"MTsS As'ad Olak Kemang, 1974"
1501-00-0000-0603,"SMAN Muara Bungo, 1980"
1501-00-0000-0603,"S.1 Fak. Tarbiyah IAIN STS Jambi, 1990"
1501-00-0000-0603,"S.2 MPI IAIN STS Jambi, 2009"
1501-00-0000-0604,"SD Neg. 16/IV Kota Jambi, Madrasah Ibtidaiyah Negeri Jambi"
1501-00-0000-0604,SMP Neg. lV Korta Jambi
1501-00-0000-0604,SMA Neg. 3 Kota Jambi
1501-00-0000-0604,Sekolah Tinggi Ilmu Ekonomi (STIE) Jambi
1501-00-0000-0605,Lulus SD Ncgeri 104/V Parit Semau Kuala TungM'luhim 1994
