id_calon,ringkasan
1800-00-0000-0003,"SMA Negeri 4, Jl Gardu Jati, Bandung pada tahun 1972"
1800-00-0000-0004,SDN 1 Sukarame
1800-00-0000-0004,SLTP AL-Kautsar
1800-00-0000-0004,SMU N 12 Bandar Lampung
1800-00-0000-0004,Universitas Lampung
1800-00-0000-0005,SDN I BAROS SERANG BANTEN TAHUN 1981
1800-00-0000-0005,SMPN 4 SERANG BANTEN TAHUN 1984
1800-00-0000-0005,SPG SERANG BANTENTAHLIN 1987
1800-00-0000-0005,S1 ADMINISTRASI NEGARA FAKULTAS ILMU SOSIAL DAN ILMU POLITIK UNIVERSITAS TERBUKA TAHUN 2003
1800-00-0000-0006,"SD Budi Bhakti Persit, Bandar Lampung (1989 - 1995)"
1800-00-0000-0006,"SMP NEGRI 2, Bandar Lampung (1995 - 1998)"
1800-00-0000-0006,"SMA BHAKTI PUTRA, Jakarta (1998 - 2001)"
1800-00-0000-0006,"Universitas Tarumanagara, Jakarta (2003 - 2009)"
1800-00-0000-0006,Universitas lndonesia Jakarta (2011 - sekarang)
1800-00-0000-0007,"SD Negeri 1 Nambahdadi, Terbanggi Besar, Lampung Tengah: lulus Th. 1977"
1800-00-0000-0007,"SMP Negeri 1 Gunung Sugih, Lampung Tengah: LulusTh.1981"
1800-00-0000-0007,"SMA Negeri 1 Terbanggi Besar, Lampung Tengah: Lulus Th. 1984"
1800-00-0000-0007,"Fakultas Pertanian Universitas Lampung (S1), Bandar Lampung: LulusTh.1989"
1800-00-0000-0008,"Sekolah Rakyat PGA, Surakarta, 1969"
1800-00-0000-0008,"SMP Mu;allimin Muhammadiyah, Surakarta, 1972"
1800-00-0000-0008,"SMA Muhammadiyah ll, Surakarta, 1975"
1800-00-0000-0008,"S1 - Universitas Gadjah Mada, Yogyakarta, 1982"
1800-00-0000-0008,"S2 - Universitas Muhammadiyah Surakarta, Sukarta, 2001"
1800-00-0000-0008,"S3 - Universitas Muhammadiyah Surakarta, Surakarta, Dalam proses"
1800-00-0000-0009,TK 1992 - Jakarta
1800-00-0000-0009,SD 1998 - Jakarta
1800-00-0000-0009,SMP 2001 - Jakarta
1800-00-0000-0009,SMA 2004 - Jakarta
1800-00-0000-0009,Sarjana 2010 - Jakarta.
1800-00-0000-0010,SD N.1 Centre Kampung Sawah Bandar Lapung Tamat Tahun 1981
1800-00-0000-0010,SMP Taman Siswa Bandar Lampung Tamat Tahun 1984
1800-00-0000-0010,STM Negeri Tanjungkarang Tamat Tahun 1987
1800-00-0000-0010,S1 Fakultas Teknik Universitas Saburai Bandar Lampung - Tamat Tahun 2004
1800-00-0000-0010,S2 Fakutas Teknik Universitas Lampung Tamat Tahum 2012
1800-00-0000-0011,1987 SD Xaverius Pahoman Bandar Lampung
1800-00-0000-0011,1990 SMP Islam Al Azhar Jakarta Selatan
1800-00-0000-0011,1993 SMAN 5 Bandung
1800-00-0000-0011,1999 Teknik Sipil ST UNI. PALEMBANG
1800-00-0000-0011,2000 Universitas Palembang SH
1800-00-0000-0012,"SD Negeri I Kaliawi Tanjung Karang Pusat Bandar Lampung, lulus tahun 1985"
1800-00-0000-0013,Dipoloma III Teknik Sipil Universitas Lampung
1800-00-0000-0013,SMAN 1 Bukit Kemuning Lampung Utara
1800-00-0000-0013,SMP PGRI Bukit Kemuning Lampung Utara
1800-00-0000-0013,SDN 3 Bandar Agung Lampung Timur
1800-00-0000-0014,"MIN Metro, 1980"
1800-00-0000-0014,"MTSN Metro, 1986"
1800-00-0000-0014,"SMA Kartika Tama Metro, 1989"
1800-00-0000-0014,"Universitas Muhammadiyah Metro, 1992"
1800-00-0000-0015,SD N 1 Tanjung Raja Giham
1800-00-0000-0015,SLTP N 1 Blambangan Umpu
1800-00-0000-0015,SLTA N 1 Blambangan Umpu
1800-00-0000-0016,SDN 04 Depokrejo tamat tahun 1990
1800-00-0000-0016,Mts At-Thoyyibah tamat tahun 1993
1800-00-0000-0016,MA Roudlotul Huda tamat 1997
1800-00-0000-0016,STAI Ma'arif Metro tamat tahun 2007
1800-00-0000-0017,MIN 1976 s/d 1982
1800-00-0000-0017,MTs 1982 s/d 1985
1800-00-0000-0017,MAN 1985 s/d 1988
1800-00-0000-0017,Universitas Jenderal Achmad Yani (UNJANI). 1990 s/d 1996
1800-00-0000-0018,"Madrash Ibtidaiyah Negeri (MIN) Way Halim, tamat tahun 1981"
1800-00-0000-0018,"Sekolah Menengah Pertama Negeri (SMPN) 3 Tanjung Karang, tamat tahun 1984"
1800-00-0000-0018,"Sekolah Menengah Atas Negeri (SMAN) Way Halim Kotamadya Bandar Lampung, tamat tahun 1987"
1800-00-0000-0018,"Program Diploma II Fakultas Tarbiyah IAIN Raden Intan Bandar Lampung, tamat tahun 2001"
1800-00-0000-0018,"Sarjana Strata 1 Sekolah Tinggi Manajemen Informatika dan Komputer Darmajaya, tamat tahun 2007."
1800-00-0000-0019,"SDN 3 Panjang Bandar Lampung, lulus tahun 1981."
1800-00-0000-0019,"SMPN 1 Teluk Betung Bandar Lampung, lulus tahun 1984."
1800-00-0000-0019,"SMAN 4 Yogyakarta, lulus tahun 1987."
1800-00-0000-0019,"UII Yogyakarta Fakultas Hukum, lulus tahun 1992."
1800-00-0000-0019,"Program Pendidikan Spesialis Notariat Fakultas Hukum UGM, lulus tahun 1996"
1800-00-0000-0019,"Program Pascasarjana Program Magister Hukum Universitas Lampung, tahun 2000 - sekarang."
1800-00-0000-0020,SD Xaverius Kotabumi Lampung Utara
1800-00-0000-0020,SMP Xaverius Kotabumi Lampung Utara
1800-00-0000-0020,SMAN 7 Yogyakarta
1800-00-0000-0020,Fakultas Teknik Sipil Universitas Islam Indonesia Yogyakarta
1800-00-0000-0021,SD N Poncowati Tahun 1971
1800-00-0000-0021,SMEP N Poncowati Tahun 1973
1800-00-0000-0021,SMEA N Poncowati Tahun 1976
1800-00-0000-0021,Fakultas Hukum Unila Tahun 1987
1800-00-0000-0022,UMUM: SDN Madiun (lulusan 1961)
1800-00-0000-0022,UMUM: SMPN Madiun (Lulus 1964)
1800-00-0000-0022,UMUM: SMAN Madiun (Lulus 1967)
1800-00-0000-0022,UMUM: S1 (Ads.Sos) Universitas Bandar Lampung (Lulus 1995)
1800-00-0000-0022,UMUM: S2 (Hukum) Universitas Bandar Lampung (Lulus 2007)
1800-00-0000-0022,"MILITER SUSSARCAB KAV, PADALARANG BANDUNG (TAHUN1974)."
1800-00-0000-0022,"MILITER SUSCAPA KAV, PADALARANG BANDUNG (TAHUN 1982)."
1800-00-0000-0022,"MILITER SUS. DASAR PARA, BATU JAJAR BANDUNG (TAHUN 1980)."
1800-00-0000-0022,"MILITER SUS. PAM VIP, BOGOR (TAHUN 1977)."
1800-00-0000-0022,"MILITER TAR. P4. BP7 PUSAT, (TAHUN 1996)."
1800-00-0000-0022,"MILITER SESKOAD, BANDUNG (TAHUN 1987)."
1800-00-0000-0022,"MILITER KSKA LEMHANNAS RJ, JAKARTA (TAHUN 2001)."
1800-00-0000-0023,SDN FAJAR BULAN LAMTENG 1993
1800-00-0000-0023,SMPN 2 GUNUNG SUGIH LAMTENG 1996
1800-00-0000-0023,SMK PGRI TERBANGGI BESAR 1999
1800-00-0000-0023,UNIVERSITAS SANG BUMI RUWA JURAI 2012
1800-00-0000-0024,SDN 3 Payakumbuh
1800-00-0000-0024,SMPN 1 Payakumbuh
1800-00-0000-0024,SLTA/SMPP/N 25 PAYAKUMBUH
1800-00-0000-0024,D3 Fakultas Ekonomi Universitas Andalas Padang
1800-00-0000-0025,"SD YP CIKINI, JL. CIKINI RAYA NO. 76 JAKARTA PUSAT (TAMAT 1972)"
1800-00-0000-0025,"SMP YP CIKINI, JL. CIKINI RAYA NO. 76 JAKARTA PUSAT (TAMAT 1975)"
1800-00-0000-0025,"SMA NEGERI 11 (SEKARANG SMAN 70), JL. BULUNGAN, KEBAYORAN BARU, JAKARTA SELATAN (TAMAT 1979)"
1800-00-0000-0025,"S-1, FAK.ARSITEKTUR LANSEKAP & TEKNIK LINGKUNGAN UNIV. TRISAKTI, JL. KYAI TAPA, GROGOL, JAKARTA BARAT (TAMAT 1989)"
1900-00-0000-0001,SDN 2 Sungailiat Tamat Tahun 1963
1900-00-0000-0001,SMP BAKTI Sungailiat Tamat Tahun 1966
1900-00-0000-0001,SMA PERSIAPAN NEGRI Sungailiat Tamat Tahun 1969
1900-00-0000-0001,UNSRI CABANG BANGKA Pangkalpinang Angkatan Tahun
1900-00-0000-0001,STIA LAN Bandung Angkatan Tahun 1984
1900-00-0000-0001,Fakultas Hukum UNINUS Bandung Angkatan Tahun 1986
1900-00-0000-0002,Pendidikan Formal
1900-00-0000-0002,SD YPK Tahun 1976
1900-00-0000-0002,SMP YPK Tahun 1980
1900-00-0000-0002,SMA SETIA BUDI Tahun 1983
1900-00-0000-0002,PT ITPS SURABAYA Tahun 1988
1900-00-0000-0002,PT LABORA Tahun 2000
1900-00-0000-0003,"SD Multatuli Kayu Besi, Bangka, 1979"
1900-00-0000-0003,"SMP Santa Theresia Pangkalpinang, 1982"
1900-00-0000-0003,"SMA Santo Yosef Pangkalpinang, 1985"
1900-00-0000-0003,"Sekolah Tinggi Teknologi Mandala (STTM) Bandung, 2006"
1900-00-0000-0003,"Lembaga Ketahanan Nasional Republik Indonesia. Tema: Pemberantasan Terorisme Dalam Rangka Ketahanan Nasional, 2010-2011"
1900-00-0000-0003,"Universitas Indonesia, 2011 - Sekarang"
1900-00-0000-0003,"Universitas Gajah Mada, 2011- Sekarang"
1900-00-0000-0004,SD Pangkalpinang tahun Lulus 1973
1900-00-0000-0004,SMP Pangkalpinang tahun Lulus 1976
1900-00-0000-0004,SMA Pangkalpinang tahun Lulus 1980
1900-00-0000-0004,S1 Universitas Sriwijaya Palembang tahun Lulus 1990
1900-00-0000-0004,S2 Jurusan Magister Manajemen STIE Pertiba Pangkalpinang tahun Lulus 2010
1900-00-0000-0005,SD Budi Mulia 1 Jakarta tamat tahun ajaran 1981-1982
1900-00-0000-0005,SMP Van Lith Kemayoran tamat tahun ajaran 1984-1985
1900-00-0000-0005,SMAN 1 Tanjungpandan tamat tahun ajaran 1987-1988
1900-00-0000-0005,Univ. Krisnadwipayana Jakarta tamat tahun 2003
1900-00-0000-0006,1981-1984 SLTP PANGKALAN BARU BANGKA TENGAH
1900-00-0000-0006,1984-1987 SLTA NEGERI 2 PANGKALPINANG
1900-00-0000-0006,1987-1993 SI TARUMANAGARA JAKARTA
1900-00-0000-0007,Universitas Pancasila Fakultas Teknik Mesin Lulus Tahun 1985
1900-00-0000-0008,"1976 s/d 1982 SDN 137 Kace Kab. Bangka, Berijazah"
1900-00-0000-0008,"1982 s/d 1985 SMPN 5 Pangkalpinang, berijazah"
1900-00-0000-0008,"1985 s/d 1988 SMA Taman Siswa Pangkalpinang, berijazah"
1900-00-0000-0008,"2006 s/d 2010 S.1 Stisipol Candradimuka Palembang,"
1900-00-0000-0009,SDN Sukamaju MUBA Palembang 1984-1990
1900-00-0000-0009,MTs Pesantern Assalam MUBA Palembang 1990-1993
1900-00-0000-0009,MA Pesantern Assalam MUBA Palembang 1993-1996
1900-00-0000-0010,SD Madrasah Nurul Imam di Palembang Tamat Tahun 1971
1900-00-0000-0010,SMP Taman Siswa di Palembang Tamat Tahun 1974
1900-00-0000-0010,SMA Negeri III di Palembang Tamat Tahun 1977
1900-00-0000-0010,S-1 Fakultas Ekonomi Universitas JayaBaya di Jakarta Tamat Tahun1985
1900-00-0000-0011,SEKOLAH RAKYAT (TAHUN 1954 - 1960 )
1900-00-0000-0011,SMP NEGERI MUNTOK (TAHUN 1960 - 1963 )
1900-00-0000-0011,SMA BANDUNG (TAHUN 1963 - 1966 )
1900-00-0000-0011,INSTITUT ILMU KEUANGAN / IIK (TAHUN1977 /LULUS )
1900-00-0000-0011,MAGISTER MANAGEMEN ( S2 ) IPWI JAKARTA (TAHUN 1996 - LULUS )
1900-00-0000-0012,SD Negeri 1 Kelapa (Tamat Tahun 1971)
1900-00-0000-0012,SMP Muhammadiyah Pkl. Pinang (Tamat Tahun 1977)
1900-00-0000-0012,SMA Muhammadiyah Pkl. Pinang (Tamat Tahun 1981)
1900-00-0000-0012,Perguruan Tinggi Fakultas Hukum Universitas Katholik Parahyangan Bandung Muhammadiyah Pkl. Pinang (Tamat Tahun 1981)
1900-00-0000-0013,Program Doktor Management Binis IPB Angkatan DMB 7 (on going progress) April 2011
1900-00-0000-0013,"Master Manajemen Agribisnis ( S2 ) Strategic Management Institut Pertanian Bobor (IPB), Bogor Juli 2008 - Desember 2010"
1900-00-0000-0013,"Sarjana Ilmu Tanah Pertanian IPB ( S1 ) Jurusan: Fisika, Konservasi Tanah & Air 1984/1985 - Desember 1988"
1900-00-0000-0013,"SMA Negeri 9 Bandung, Jawa Barat 1981/1982 - 1983/1984"
1900-00-0000-0013,"SMP Xaverius I Palembang, Sumatera Selatan 1978 - 1980/1981"
1900-00-0000-0013,"SD Xaverius II, Palembang, Sumatera Selatan 1971 - 1977"
1900-00-0000-0014,SD Negeri Riding Panjang tahun 1977 s/d tahun 1983
1900-00-0000-0014,SMPN Baturusa th 1983 s/d th 1986
1900-00-0000-0014,SGO Pangkalpinang th 1986 s/d th 1989
1900-00-0000-0015,SMA NEGERI TANJUNGPANDAN (TAHUN 1967)
1900-00-0000-0015,"SI FAKULTAS ILMU ADMIN1STRASI TAHUN 2006) UNIVERSITAS JAKARTA, JL.PULO MAS BARAT, JAKARTA"
1900-00-0000-0015,S2 MAGISTER ILMU ADMINISTARSI (TAHUN 2009)
1900-00-0000-0015,"STIA YAPPAN, JL. TANJUNG BARAT RAYANO.1, JAKARATA"
1900-00-0000-0016,SDN 12 Th. 1984
1900-00-0000-0016,SMPN 2 Th. 1987
1900-00-0000-0016,SMEAN Tg. Pandan Th. 1990
1900-00-0000-0016,UNIV. TARUMANEGARA Th. 1995
1900-00-0000-0017,"SD Lulus tahun 1971 di Manggar Belitung Timur, Bangka Belitung."
1900-00-0000-0017,"SD Lulus tahun 1974 di Manggar Belitung Timur, Bangka Belitung."
1900-00-0000-0017,"SD Lulus tahun 1977 di Manggar Belitung Timur, Bangka Belitung."
1900-00-0000-0017,SI Sospol UI Lulus Tahun 1981 di Jakarta.
1900-00-0000-0017,"S2, S3 Doctor Of Philosophy in Low University Of Tsukuba Japan Tahun 1999."
1900-00-0000-0018,"1970-1975, SDN 16, PANGKALPINANG"
1900-00-0000-0018,"1975-1979, SMP DHARAMA, PANGKALPINANG"
1900-00-0000-0018,"1979-1982, SMA MUHAMMADIYAH, PANGKALPINANG"
1900-00-0000-0019,"l982-1987, SD UPT TANJUNG PANDAN"
1900-00-0000-0019,"1987- I99O, SMP UPT BELITUNG, TANJUNG PANDAN"
1900-00-0000-0019,"I990- I993, SMA NEGERI I, TANJUNG PANDAN"
1900-00-0000-0019,"I994.I999, STIE YPKP. BANDUNG"
1900-00-0000-0020,"SDN NO.l7, Pangkalpinang, Lulus 1967"
1900-00-0000-0020,"SMPN NO,l. Pangkalpinang, Lulus 1969"
1900-00-0000-0020,"SMAN NO,l. Pangkalpinang, Lulus 1973"
1900-00-0000-0020,"ITB, Bendung, Lulus 1980"
1900-00-0000-0020,"IPMI, Jakarta, Lulus 1997"
1900-00-0000-0021,Sekolah Rakyat (SR) di Koba (Lulus Tahun 1962)
1900-00-0000-0021,Sekolah Menengah Ekonomi Pertama (SMEP) Negeri di Pangkalpinang (Lulus Tahun 1965)
1900-00-0000-0021,Sekolah Menengah Ekonomi Atas (SMEA) Negeri di Pangkalpinang (Lulus Tahun 1965)
1900-00-0000-0021,Fakultas Ekonomi Universitas Sriwijaya di Pangkalpinang (1969 - 1971)
1900-00-0000-0021,Sekolah Tinggi Ilmu Administrasi Lembaga Administrasi Negara (STIA-LAN) Tingkat Akademi di Jakarta (Lulus Tuhan 1973)
1900-00-0000-0021,STIA-LAN Tingkat S 1 di Jakarta (Lulus Tahun 1980)
1900-00-0000-0021,Sekolah Tinggi llmu Ekonomi IBEK (STIE IBEK) Pasca Sarjana (S2 Financial Management) di Jakarta (Lulus Tahun 2000)
2100-00-0000-0001,Sekolah Rakyat Perguruan Dharma Putera Medan. Ijazah Tahun 1960
2100-00-0000-0001,"Sekolah Menengah Pertama Negeri 2 Medan, Ijazah Tahun 1963"
2100-00-0000-0001,"Sekolah Menengah Atas Negeri 1 Medan, Ijazah Tahun 1966"
2100-00-0000-0001,"Universitas Bung Karno Jakarta, Fakultas Hukum, Ijazah Tahun 2008"
2100-00-0000-0002,TAHUN 1969 TAMAT SDN 2 SIABU TAP-SEL
2100-00-0000-0002,TAHUN 1972 TAMAT SMPN SIABU TAP-SEL
2100-00-0000-0002,TAHUN 1975 TAMAT SMAN 1 SIDEPUAN TAP-SEL
2100-00-0000-0003,"IKIP Bandung, Jurusan Kurikulum dan Teknologi Pendidikan tahun 1990, Jalan Setuabudhi No.229 Bandung"
2100-00-0000-0003,"SMA Negeri 1 Tanjung Pinang tahun 1983, JI. Dr. Soetomo Tanjungpinang"
2100-00-0000-0003,"SMP Negeri 1 Tanjung Pinang tahun 1980, JI. Tugu Pahlawan Tanjungpinang"
2100-00-0000-0003,"SD Negeri 1 Sungai Ungar, Kundur, tahun 1976, JI. Besar Sei Ungar Tg. Batu/Kundur"
2100-00-0000-0004,"SD Kristen Karunia Jakarta, s/d tahun 1976"
2100-00-0000-0004,"SMP Kristen Karunia Jakarta, 1977-1980"
2100-00-0000-0004,"SMA Kristen I, Jakarta 1980-1983"
2100-00-0000-0004,"University of Wisconsin, USA 1983-1987"
2100-00-0000-0005,"Sekolah Dasar Negeri 05, Cengkareng Jakata Barat, Tahun 1975"
2100-00-0000-0005,"Sekolah Teknik ""Giri Putra"" Cengkareng Jakata Barat, Tahun 1978"
2100-00-0000-0005,"Sekolah Teknologi Menengah ""Diponegoro"" Rawamangun Jakarta Timur, Tahun 1982"
2100-00-0000-0005,"Universitas ""Gatot Mangkopradja"" Jurusan Teknik Aristektur, Grogol Jakarta, Barat, Tahun 1983 - 1985"
2100-00-0000-0005,"Sekolah Tinggi Teknologi Jakarta, Jursuan Teknik Mesin Energi, JI. Jati Waringin Jakarta Timur, Tahun 1985 - 1990"
2100-00-0000-0006,SARJANAA TEKNIK MESIN UNIVERSITAS SUMATERA UTARA
2100-00-0000-0007,"SD Mujahidin I, Surabaya, Tamat Th 1974"
2100-00-0000-0007,"SMP Mujahidin I, Surabaya Tamat th 1977"
2100-00-0000-0007,"SMAN VII Bandung, Tamat th 1981"
2100-00-0000-0007,"SI Fakultas Institut Teknologi Spuluh Nopember Surabaya, Teknik Elektro dan Telekomunikasi, Tamat th 1987"
2100-00-0000-0007,S2 Master of Science - Universitas Airlangga Surabaya Tamat Th 2005
2100-00-0000-0008,"Magister Manajemen, UGM Yogyakarta, Lulus 1994."
2100-00-0000-0008,"Sarjana Ekonomi, Univ. Nommensen Medan, Lulus 1991."
2100-00-0000-0008,"SMA Negeri 5 di Medan, Lulus 1986."
2100-00-0000-0008,"SMP di Tarutung, lulus 1983."
2100-00-0000-0008,"SD Negeri di Tamba, Kecamatan Sitio-tio, Kabupaten Samosir, lulus 1980."
2100-00-0000-0009,SD Aloysius Semarang 1974 - 1980
2100-00-0000-0009,SMP Yoannes XXIII Semarang 1980 - 1983
2100-00-0000-0009,SMA Sint Louis Semarang 1983 - 1986
2100-00-0000-0009,Diploma - III Apprentice Diklat PT. IPTN Bandung (1987 - 1990). Majoring: CNC Machine
2100-00-0000-0010,"1975 - 1978, SDN 001 Besuki, Jakarta"
2100-00-0000-0010,"1978 - 1981, SD Lab School IKIP, Jakarata"
2100-00-0000-0010,"1981 - 1981, SMP Lab School IKIP, Jakarata"
2100-00-0000-0010,"1984 - 1987, SMAN 3 Teladan, Setia Budi, Jakarta"
2100-00-0000-0010,"1987 - 1991, Bachelor Of Science - Jurusan Keuangan dan Pemasaran, Universitas Oregon, USA"
2100-00-0000-0010,"1991 - 1993, Master Of Science (Msc)-Jurusan Cooperate Finance, Golden Gate University San Fransisco, USA"
2100-00-0000-0011,"SD Negeri 2 Tembilahan, di Tembilahan (1974-1980)"
2100-00-0000-0011,"SMP Negeri 1 Tembilahan, di Tembilahan (1980-1983)"
2100-00-0000-0011,"STM 2 PGRI Jurusan Elektronika, di Jarkarta (1983-1986)"
2100-00-0000-0011,"Sarjana (S1), Institut Sains & Taknologi Informasi, (ISTN), di Jakarta. (1986-1994)"
2100-00-0000-0011,"Paska Sarjana (S2), Magister Teknologi Informasi, UGM, di Jogyakarta. (2007-2010)"
2100-00-0000-0012,"Bachelor's of Science (Bsc.), Mechanical Engineering, University Of California, Berkeley, Amerika Serikat"
2100-00-0000-0012,"Master's of Science (MSc.) Engineering Management Portland State Univercity, Oregon, Amerika Serikat"
2100-00-0000-0012,"Doktor (Dr.), Manjemen Stratejik Universitas Indonesia, Depok"
2100-00-0000-0013,"SMEA Negeri, Tanjungpinang, Tahun 1965"
2100-00-0000-0013,"SMPA Negeri, Tanjungpinang, Tahun 1962"
2100-00-0000-0013,"SR Negeri, Daik Lingga, Tahun 1959"
2100-00-0000-0013,t
2100-00-0000-0014,SD Negeri 02 Tanjungpinang tamat pada 31 Juli
2100-00-0000-0014,SMP Negeri 01 Tanjungpinang Tamat pada 17 November 1966
2100-00-0000-0014,SMEA Negeri Tanjungpinang Tamat pada 08 November 1969
2100-00-0000-0014,UNRI (Universitas Riau) Pekan Baru Sarjana Muda Fisipol Tamat pada 08 Februari 1983
2100-00-0000-0014,UNRI (Universitas Riau) Pekan Baru Sarjana Fisipol Jurusan Administrasi Negara Tamat pada 12 April 1985
2100-00-0000-0014,"Universitas U HAMKA Jarkarta, Magister Manajemen Tamat Pada 3 Mei 2003"
2100-00-0000-0015,Sekolah Rayat (SR) Negeri Lasi IV Angkat Candung Kab. Agam Tahun 1966
2100-00-0000-0015,SMP Negeri 3 Bukittinggi di Tanjung Alam Tahun 1969
2100-00-0000-0015,SMA Negeri Padang Panjang Tahun 1974
2100-00-0000-0015,Diploma II Universitas Terbuka Jakarta Tahun 1994
2100-00-0000-0015,"Sarjana Pendidikan (S-l) Universitas Abulyatama, Aceh Tahun 1996"
2100-00-0000-0015,"Pasca Sarjana (S-2) Universitas Muhammdiyah (UHAMKA) Jakarta Tahun, 2002"
3100-00-0000-0001,"UNIVERSITAS INDONESIA, JAKARTA TAHUN 2004"
3100-00-0000-0001,"UNIVERSITAS TRISANTI, JAKARTA TAHUN 2000"
3100-00-0000-0001,"SMA MUHAMMADIYAH, MAKASSAR TAHUN 1981"
3100-00-0000-0001,"SMP NEGERI, MAKASSAR TAHUN 1977"
3100-00-0000-0001,"SD NEGERI, MAKASSAR TAHUN 1974"
3100-00-0000-0002,"Doctor Honoris Causa, DR (HC) Universitas Negeri Jakarta, 2009"
3100-00-0000-0002,"Sarjana (SI) Fakultas Ketatanegaraan dan Ketataniagaan Universitas 17 Agustus 1945 (UNTAG), Surabaya/Jakarta, 1970"
3100-00-0000-0002,"Sarjana Muda (BA) Publisistik, Universitas Ibnu Khaldun, Jakarta, 1964"
3100-00-0000-0002,"Sarjana Muda (BA) 1963, menyelesaikan Kuliah Doktoral tanpa skripsi Jurusan Dakwah di IAIN Syarif Hidayatullah, Jakarta, 1965"
3100-00-0000-0003,"MI AL KHAIRIYYAH, CITANGKIL CILEGON"
3100-00-0000-0003,"MTS AL KHAIRIYYAH, CITANGIL CILEGON"
3100-00-0000-0003,SP IAIN SERANG
3100-00-0000-0003,FAKULTAS ADAB JURUSAN SEJARAH & KEBUDAYAAN ISLAM IAIN SUNAN KALIJAGA YOGYAKARTA
3100-00-0000-0003,"PASCA SARJANA DI MA'HAD 'ALIY LI AL-SA'WAH UNIVERSITAS ISLAM IMAM IBN SU'UD RIYADH,SAUDI ARABIA, JURUSAN PUBLISISTIK ISLAM"
3100-00-0000-0004,SDN 10 PagiCidodol Jakarta Selatan
3100-00-0000-0004,SMPN 66 Jarkarta
3100-00-0000-0004,MAN 4 Jarkarta
3100-00-0000-0004,Universitas Islam AS-syafi iyah Jakarta
3100-00-0000-0004,UniversitasPadjadjaran
3100-00-0000-0005,"Jakarta International School, Jakarta, 1996"
3100-00-0000-0005,"University of Tachnology Sydney, 2000"
3100-00-0000-0005,"Strathclyde University, 2002"
3100-00-0000-0006,"S-l, Fakultas Hukum Universitas Brawijaya (1987)"
3100-00-0000-0006,"S-2, LL.M (Master of Laws) American University. Washington D.C (1989)"
3100-00-0000-0006,"S-2, MBA (Master in Business Administration), IBMJ (1993)"
3100-00-0000-0006,"S-3, Universitas Negeri Jakarta (1999)"
3100-00-0000-0006,"Professor, dari 'Jiaying University' Guangdong, RR. China (2011)"
3100-00-0000-0006,"Dosen tamu pada 'China University of Political Science and Law' (CUPL), Beijing, RR. China"
3100-00-0000-0007,"SDN 3 Negeri Ampang, Padang, tamat tahun 1975"
3100-00-0000-0007,"SMP Adabidh, Padang, tamat tahun 1979"
3100-00-0000-0007,"SMA Adabiah, Padang, tamat tahun 1982"
3100-00-0000-0008,Terlampir
3100-00-0000-0009,"SD Sariputra, Jakarta, tahun 1952"
3100-00-0000-0009,"SLTP Sariputra, Jakarta, tahun 1958"
3100-00-0000-0009,"SLTA Nusantara, Jakarta, tahun 1961"
3100-00-0000-0009,Sarjana Srata - 1:
3100-00-0000-0009,"FH-IPK UI, Jakarta, tahun 1964"
3100-00-0000-0009,"FH UI, Jakarta, tahun 1981"
3100-00-0000-0010,Terlampir
3100-00-0000-0011,1975-1978 SD Argentina Jakarta
3100-00-0000-0011,1978-1980 SD Besuki Jagarta
3100-00-0000-0011,1980-1983 SMP Al-Azhar Jakarta
3100-00-0000-0011,1983-1986 SMA Al-Azhar Jakarta
3100-00-0000-0011,"1987-1995 Fakultas Ekonomi Universitas Indonesia, Jakarta"
3100-00-0000-0011,"1995 The London School of Flowers, England"
3100-00-0000-0011,"2010-sekarang Fakultas Hukum Bisnis Magister Universitas Pajajaran, Bandung"
3100-00-0000-0012,52 PSLKOLOSI UNIVERSITAS INDONESIA TH 2004
3100-00-0000-0013,Sekolah Dasar (SD) Rajawali Juwana lulus tahun 1968
3100-00-0000-0013,Sekolah Menengah Pertama (SMP) Keluarga Juwana lulus tahun 1971
3100-00-0000-0013,SMA (Sekolah Menengah Atas) SanJaya Malang lulus tahun 1975
3100-00-0000-0013,"Bachelor/Civil Engineering Unbra Malang tahun 1976-1981, title Ir"
3100-00-0000-0013,Diploma Prog. II/Accounting Unbra Malang tahun 1979-1980
3100-00-0000-0013,"Megister (S2)/Contruction Management lTN Malang tahun 2007-2008, title MT Doctorate (S3) Public Policy Unbra Malang tahun 2009-2012, Title DR"
3100-00-0000-0014,SDN. Pademangan II pagi- Ampera Jakut - Lulus 1977
3100-00-0000-0014,SMPN 42 - Pademangan Timur Jakut-Lulus 1981
3100-00-0000-0014,SMAN 15 - Sumter Ancol Jakut-Lulus 1984
3100-00-0000-0014,Univ. Krisnadwipayana-Jatiwaringin-Jaktim-Lulus SI- 1990
3100-00-0000-0014,Univ. Padjajaran Bandung-Lulus S2-2005
3100-00-0000-0015,"SDN Cakung 13 Petang, Lulus 1985"
3100-00-0000-0015,"SMPN 144 Cakung, Lulus 1988"
3100-00-0000-0015,"Madarasah Aliyah Negeri 2 Jakarta, Lulus 1991"
3100-00-0000-0015,"IAIN JAKARTA, Lulus 1996"
3100-00-0000-0015,"Univ. ISLAM AS-SYAFI'IYAH, Lulus 2009"
3100-00-0000-0016,SLTA. Berijazah Th 1990
3100-00-0000-0016,ST BUDI LUHUR Belum berijazah ( SI )
3100-00-0000-0017,Sekolah Dasar (SD) tamat tahun 1976
3100-00-0000-0017,Sekolah Menengah Pertama (SMP) tamat tahun 1979
